Test batch - 0 with 0
Test batch - 506 with RMSE: 0.014949
Test batch - 529 with RMSE: 0.017336
Test batch - 552 with RMSE: 0.015651
Test batch - 575 with RMSE: 0.036835
Test batch - 598 with RMSE: 0.055271
Test batch - 621 with RMSE: 0.054298
Test batch - 644 with RMSE: 0.056737
Test batch - 667 with RMSE: 0.061021
Test batch - 690 with RMSE: 0.057787
Test batch - 713 with RMSE: 0.056317
Test batch - 736 with RMSE: 0.058839
Test batch - 759 with RMSE: 0.061436
Test batch - 782 with RMSE: 0.05985
Test batch - 805 with RMSE: 0.063308
Test batch - 828 with RMSE: 0.061944
Test batch - 851 with RMSE: 0.060018
Test batch - 874 with RMSE: 0.058528
Test batch - 897 with RMSE: 0.05963
Test batch - 920 with RMSE: 0.069022
Test batch - 943 with RMSE: 0.068707
Test batch - 966 with RMSE: 0.067176
Test batch - 989 with RMSE: 0.065753
Test batch - 1012 with RMSE: 0.064524
Test batch - 1035 with RMSE: 0.063174
Test batch - 1058 with RMSE: 0.062096
Test batch - 1081 with RMSE: 0.090637
Test batch - 1104 with RMSE: 0.128462
Test batch - 1127 with RMSE: 0.133251
Test batch - 1150 with RMSE: 0.131844
Test batch - 1173 with RMSE: 0.130342
Test batch - 1196 with RMSE: 0.129555
Test batch - 1219 with RMSE: 0.128597
Test batch - 1242 with RMSE: 0.127341
Test batch - 1265 with RMSE: 0.125621
Test batch - 1288 with RMSE: 0.131164
Test batch - 1311 with RMSE: 0.129798
Test batch - 1334 with RMSE: 0.128173
Test batch - 1357 with RMSE: 0.128642
Test batch - 1380 with RMSE: 0.129874
Test batch - 1403 with RMSE: 0.128534
Test batch - 1426 with RMSE: 0.128609
Test batch - 1449 with RMSE: 0.127091
Test batch - 1472 with RMSE: 0.125645
Test batch - 1495 with RMSE: 0.124315
Test batch - 1518 with RMSE: 0.122957
Test batch - 1541 with RMSE: 0.121698
Test batch - 1564 with RMSE: 0.120548
Test batch - 1587 with RMSE: 0.119656
Test batch - 1610 with RMSE: 0.120496
Test batch - 1633 with RMSE: 0.122696
Test batch - 1656 with RMSE: 0.121574
Test batch - 1679 with RMSE: 0.120393
Test batch - 1702 with RMSE: 0.119255
Test batch - 1725 with RMSE: 0.118152
Test batch - 1748 with RMSE: 0.117133
Test batch - 1771 with RMSE: 0.116183
Test batch - 1794 with RMSE: 0.115275
Test batch - 1817 with RMSE: 0.114428
Test batch - 1840 with RMSE: 0.114147
Test batch - 1863 with RMSE: 0.113556
Test batch - 1886 with RMSE: 0.112909
Test batch - 1909 with RMSE: 0.112111
Test batch - 1932 with RMSE: 0.111607
Test batch - 1955 with RMSE: 0.110738
Test batch - 1978 with RMSE: 0.110672
Test batch - 2001 with RMSE: 0.113583
Test batch - 2024 with RMSE: 0.112914
Test batch - 2047 with RMSE: 0.112595
Test batch - 2070 with RMSE: 0.111984
Test batch - 2093 with RMSE: 0.111242
Test batch - 2116 with RMSE: 0.110616
Test batch - 2139 with RMSE: 0.110041
Test batch - 2162 with RMSE: 0.109453
Test batch - 2185 with RMSE: 0.109026
Test batch - 2208 with RMSE: 0.108678
Test batch - 2231 with RMSE: 0.108291
Test batch - 2254 with RMSE: 0.108697
Test batch - 2277 with RMSE: 0.10815
Test batch - 2300 with RMSE: 0.107691
Test batch - 2323 with RMSE: 0.107298
Test batch - 2346 with RMSE: 0.106818
Test batch - 2369 with RMSE: 0.106328
Test batch - 2392 with RMSE: 0.107846
