Test batch - 0 with 0
Test batch - 506 with RMSE: 0.020774
Test batch - 529 with RMSE: 0.019163
Test batch - 552 with RMSE: 0.017892
Test batch - 575 with RMSE: 0.035469
Test batch - 598 with RMSE: 0.054902
Test batch - 621 with RMSE: 0.05287
Test batch - 644 with RMSE: 0.055287
Test batch - 667 with RMSE: 0.059014
Test batch - 690 with RMSE: 0.055802
Test batch - 713 with RMSE: 0.054613
Test batch - 736 with RMSE: 0.056851
Test batch - 759 with RMSE: 0.058787
Test batch - 782 with RMSE: 0.057522
Test batch - 805 with RMSE: 0.060759
Test batch - 828 with RMSE: 0.059751
Test batch - 851 with RMSE: 0.05811
Test batch - 874 with RMSE: 0.05691
Test batch - 897 with RMSE: 0.05735
Test batch - 920 with RMSE: 0.06335
Test batch - 943 with RMSE: 0.061984
Test batch - 966 with RMSE: 0.060632
Test batch - 989 with RMSE: 0.059523
Test batch - 1012 with RMSE: 0.058401
Test batch - 1035 with RMSE: 0.057168
Test batch - 1058 with RMSE: 0.056153
Test batch - 1081 with RMSE: 0.084594
Test batch - 1104 with RMSE: 0.112812
Test batch - 1127 with RMSE: 0.115083
Test batch - 1150 with RMSE: 0.116592
Test batch - 1173 with RMSE: 0.116547
Test batch - 1196 with RMSE: 0.116816
Test batch - 1219 with RMSE: 0.116826
Test batch - 1242 with RMSE: 0.115498
Test batch - 1265 with RMSE: 0.113952
Test batch - 1288 with RMSE: 0.117577
Test batch - 1311 with RMSE: 0.116382
Test batch - 1334 with RMSE: 0.114981
Test batch - 1357 with RMSE: 0.117037
Test batch - 1380 with RMSE: 0.117689
Test batch - 1403 with RMSE: 0.116424
Test batch - 1426 with RMSE: 0.116141
Test batch - 1449 with RMSE: 0.115044
Test batch - 1472 with RMSE: 0.114127
Test batch - 1495 with RMSE: 0.113192
Test batch - 1518 with RMSE: 0.112047
Test batch - 1541 with RMSE: 0.111507
Test batch - 1564 with RMSE: 0.112684
Test batch - 1587 with RMSE: 0.112061
Test batch - 1610 with RMSE: 0.115601
Test batch - 1633 with RMSE: 0.124725
Test batch - 1656 with RMSE: 0.123917
Test batch - 1679 with RMSE: 0.122886
Test batch - 1702 with RMSE: 0.121928
Test batch - 1725 with RMSE: 0.120867
Test batch - 1748 with RMSE: 0.119854
Test batch - 1771 with RMSE: 0.118839
Test batch - 1794 with RMSE: 0.118505
Test batch - 1817 with RMSE: 0.117753
Test batch - 1840 with RMSE: 0.119583
Test batch - 1863 with RMSE: 0.12006
Test batch - 1886 with RMSE: 0.119817
Test batch - 1909 with RMSE: 0.119119
Test batch - 1932 with RMSE: 0.118499
Test batch - 1955 with RMSE: 0.117629
Test batch - 1978 with RMSE: 0.118259
Test batch - 2001 with RMSE: 0.128695
Test batch - 2024 with RMSE: 0.127997
Test batch - 2047 with RMSE: 0.127989
Test batch - 2070 with RMSE: 0.127301
Test batch - 2093 with RMSE: 0.12659
Test batch - 2116 with RMSE: 0.125825
Test batch - 2139 with RMSE: 0.125229
Test batch - 2162 with RMSE: 0.124487
Test batch - 2185 with RMSE: 0.124046
Test batch - 2208 with RMSE: 0.123776
Test batch - 2231 with RMSE: 0.123147
Test batch - 2254 with RMSE: 0.123559
Test batch - 2277 with RMSE: 0.123331
Test batch - 2300 with RMSE: 0.122947
Test batch - 2323 with RMSE: 0.12235
Test batch - 2346 with RMSE: 0.121684
Test batch - 2369 with RMSE: 0.121122
Test batch - 2392 with RMSE: 0.122442
